Price,rooms,price_per_m2,level,levels,year,area_total,area_living,area_kitchen,street,district,area_comfort
80000.0,1.0,2105.0,11.0,21.0,2017.0,38.0,12.0,15.0,Правди,Подільський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
80000.0,2.0,1067.0,6.0,26.0,2009.0,75.0,27.0,21.0,Правди,Подільський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
52500.0,1.0,1117.0,15.0,25.0,2019.0,47.0,15.0,18.0,Правди,Подільський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
84000.0,3.0,944.0,8.0,26.0,2009.0,89.0,43.0,18.0,Правди,Подільський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
53000.0,1.0,1104.0,8.0,25.0,2009.0,48.0,14.0,19.0,Правди,Подільський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
84000.0,2.0,1000.0,19.0,25.0,2009.0,84.0,37.0,23.0,Правди,Подільський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
50000.0,1.0,1316.0,18.0,24.0,2019.0,38.0,17.0,10.0,Правди,Подільський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
58000.0,1.0,1286.0,24.0,25.0,2009.0,69.0,37.0,14.0,Правди,Подільський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
65000.0,1.0,1182.0,5.0,18.0,2009.0,55.0,37.0,21.0,Правди,Подільський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
115000.0,2.0,1742.0,15.0,25.0,2018.0,66.0,30.0,18.0,Правди,Подільський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
73860.0,2.0,1319.0,5.0,9.0,2009.0,56.0,30.0,9.0,Йорданська,Оболонський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
135000.0,3.0,1588.0,8.0,10.0,2015.0,85.0,49.0,12.0,Регенераторна,Дніпровський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
94000.0,1.0,2043.0,1.0,9.0,2009.0,46.0,37.0,14.0,Регенераторна,Дніпровський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
146000.0,3.0,1718.0,1.0,9.0,2015.0,85.0,40.0,17.0,Регенераторна,Дніпровський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
120000.0,1.0,2400.0,12.0,23.0,2015.0,50.0,18.0,15.0,Зарічна,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
104000.0,3.0,1169.0,18.0,26.0,2009.0,89.0,37.0,40.0,Зарічна,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
185000.0,2.0,2256.0,5.0,21.0,2015.0,82.0,61.0,12.0,Зарічна,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
130032.0,,1548.0,15.0,25.0,2016.0,84.0,50.0,17.0,Зарічна,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
150000.0,2.0,2459.0,23.0,25.0,2015.0,61.0,33.0,9.0,Зарічна,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
140000.0,3.0,1265.0,6.0,9.0,2009.0,69.0,37.0,38.0,Зарічна,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
73000.0,1.0,1521.0,20.0,26.0,2018.0,48.0,10.0,23.0,Зарічна,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
160000.0,3.0,1356.0,11.0,25.0,2015.0,118.0,85.0,33.0,Зарічна,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
139900.0,4.0,1260.0,6.0,9.0,2009.0,111.0,37.0,14.0,Зарічна,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
90000.0,4.0,1059.0,4.0,10.0,1994.0,85.0,37.0,14.0,Курнатовського,"Дніпровський, Деснянський","<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
187000.0,3.0,1550.0,2.0,5.0,1934.0,69.0,37.0,14.0,Інститутська,Печерський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
1500000.0,5.0,5000.0,,,2009.0,300.0,37.0,14.0,Інститутська,Печерський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
140000.0,2.0,1842.0,13.0,18.0,1991.0,76.0,39.0,14.0,Старонаводницька,Печерський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
345000.0,4.0,2054.0,10.0,18.0,2005.0,168.0,89.0,13.0,Старонаводницька,Печерський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
230000.0,2.0,2771.0,6.0,7.0,1915.0,83.0,45.0,11.0,Заньковецької,Печерський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
178000.0,2.0,2373.0,2.0,16.0,2009.0,75.0,37.0,21.0,Кудрявська,Шевченківський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
234000.0,3.0,2000.0,7.0,15.0,2009.0,117.0,76.0,12.0,Кудрявська,Шевченківський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
330000.0,3.0,2357.0,2.0,9.0,2000.0,140.0,37.0,14.0,Кудрявська,Шевченківський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
33000.0,1.0,1000.0,14.0,24.0,2009.0,33.0,16.0,5.0,Милославська,Деснянський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
45500.0,1.0,929.0,2.0,9.0,1995.0,49.0,14.0,24.0,Милославська,Деснянський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
58000.0,2.0,866.0,15.0,25.0,2009.0,67.0,32.0,12.0,Милославська,Деснянський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
47500.0,1.0,1105.0,10.0,18.0,2006.0,43.0,20.0,10.0,Милославська,Деснянський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
35000.0,1.0,946.0,8.0,9.0,1992.0,37.0,19.0,7.0,Милославська,Деснянський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
145000.0,4.0,1381.0,1.0,9.0,1977.0,105.0,80.0,12.0,Героїв Дніпра,Оболонський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
59899.0,2.0,1070.0,8.0,10.0,1995.0,56.0,34.0,8.0,Вишняківська,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
65500.0,1.0,1770.0,20.0,27.0,2019.0,37.0,14.0,9.0,Вишняківська,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
49500.0,1.0,1269.0,19.0,26.0,2009.0,39.0,17.0,11.0,Причальна,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
93000.0,3.0,1336.0,13.0,14.0,1994.0,69.0,48.0,14.0,Повітрофлотський,"Шевченківський, Солом'янський","<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
53000.0,1.0,1152.0,7.0,25.0,2009.0,46.0,37.0,14.0,Повітрофлотський,"Шевченківський, Солом'янський","<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
87500.0,2.0,1306.0,20.0,25.0,2015.0,67.0,37.0,14.0,Драгоманова,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
125000.0,3.0,1147.0,23.0,26.0,2011.0,109.0,83.0,16.0,Драгоманова,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
92000.0,2.0,1227.0,2.0,25.0,2015.0,75.0,38.0,15.0,Драгоманова,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
67000.0,2.0,1098.0,13.0,15.0,1994.0,61.0,31.0,9.0,Драгоманова,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
77000.0,1.0,1426.0,16.0,24.0,2015.0,54.0,22.0,11.0,Драгоманова,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
95000.0,2.0,1730.0,10.0,16.0,1993.0,69.0,29.0,14.0,Драгоманова,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
90000.0,2.0,1139.0,13.0,23.0,2015.0,79.0,34.0,18.0,Драгоманова,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
70000.0,1.0,1659.0,1.0,19.0,2006.0,69.0,18.0,10.0,Драгоманова,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
120000.0,3.0,1091.0,3.0,16.0,2002.0,110.0,54.0,13.0,Драгоманова,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
135482.1,2.0,1782.6,1.0,25.0,2015.0,76.0,37.0,14.0,Драгоманова,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
75000.0,1.0,1442.0,4.0,25.0,2016.0,52.0,18.0,14.0,Драгоманова,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
90000.0,2.0,1800.0,4.0,4.0,1896.0,50.0,37.0,6.0,Малопідвальна,Шевченківський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
239000.0,3.0,3025.0,3.0,7.0,1954.0,79.0,44.0,13.0,Малопідвальна,Шевченківський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
190000.0,2.0,3167.0,9.0,21.0,2017.0,60.0,37.0,25.0,Предславинська,Печерський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
139990.0,1.0,3182.0,24.0,24.0,2017.0,44.0,20.0,15.0,Предславинська,Печерський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
680000.0,7.0,2369.0,21.0,21.0,2010.0,287.0,177.0,14.0,Лабораторний,Печерський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
330000.0,3.0,3000.0,18.0,24.0,2018.0,110.0,60.0,40.0,Лабораторний,Печерський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
35600.0,1.0,989.0,10.0,26.0,2009.0,36.0,15.0,12.0,Клеманська,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
40500.0,1.0,1067.0,4.0,26.0,2009.0,69.0,37.0,14.0,Клеманська,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
530000.0,3.0,3926.0,4.0,15.0,2017.0,135.0,50.0,40.0,Саперне Поле,Печерський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
620000.0,3.0,4769.0,4.0,15.0,2017.0,130.0,66.0,16.0,Саперне Поле,Печерський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
420000.0,2.0,4667.0,5.0,18.0,2017.0,90.0,37.0,14.0,Саперне Поле,Печерський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
295000.0,2.0,4275.0,5.0,15.0,2019.0,69.0,49.0,20.0,Саперне Поле,Печерський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
540000.0,4.0,4000.0,4.0,14.0,2019.0,135.0,37.0,14.0,Саперне Поле,Печерський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
128000.0,1.0,2510.0,2.0,9.0,2015.0,51.0,15.0,25.0,Саперне Поле,Печерський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
205000.0,1.0,3796.0,13.0,14.0,2017.0,54.0,18.0,25.0,Саперне Поле,Печерський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
750000.0,3.0,5000.0,10.0,14.0,2017.0,150.0,95.0,18.0,Саперне Поле,Печерський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
219000.0,1.0,3776.0,2.0,9.0,2019.0,58.0,20.0,20.0,Саперне Поле,Печерський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
255000.0,4.0,2024.0,16.0,25.0,2016.0,126.0,70.0,15.0,Саперне Поле,Печерський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
229000.0,3.0,2140.0,7.0,25.0,2007.0,107.0,50.0,14.0,Героїв Сталінграда,Оболонський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
136000.0,3.0,1462.0,2.0,16.0,1998.0,93.0,50.0,28.0,Героїв Сталінграда,Оболонський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
145000.0,2.0,1933.0,5.0,24.0,2007.0,75.0,44.0,14.0,Героїв Сталінграда,Оболонський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
280000.0,3.0,2137.0,8.0,9.0,2005.0,131.0,75.0,25.0,Героїв Сталінграда,Оболонський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
98500.0,3.0,1449.0,5.0,9.0,1980.0,68.0,43.0,10.0,Героїв Сталінграда,Оболонський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
150000.0,3.0,1829.0,5.0,12.0,1997.0,82.0,42.0,9.0,Героїв Сталінграда,Оболонський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
275000.0,3.0,2644.0,5.0,24.0,2008.0,104.0,70.0,14.0,Героїв Сталінграда,Оболонський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
76000.0,3.0,1086.0,6.0,9.0,1980.0,70.0,34.0,10.0,Героїв Сталінграда,Оболонський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
110000.0,2.0,2000.0,3.0,9.0,1971.0,55.0,37.0,14.0,Тарасівська,Голосіївський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
92900.0,3.0,1021.0,4.0,5.0,1956.0,91.0,56.0,11.0,Краківська,Дніпровський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
83000.0,2.0,1107.0,10.0,26.0,2019.0,75.0,30.0,27.0,Краківська,Дніпровський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
77500.0,1.0,1845.0,5.0,9.0,2018.0,42.0,17.0,15.0,Юнацька,Святошинський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
129999.0,2.0,2063.0,6.0,9.0,2018.0,63.0,30.0,15.0,Юнацька,Святошинський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
125000.0,2.0,1866.0,4.0,9.0,2018.0,67.0,37.0,14.0,Юнацька,Святошинський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
121860.0,2.0,1741.0,2.0,9.0,2018.0,70.0,45.0,14.0,Юнацька,Святошинський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
57000.0,3.0,851.0,5.0,9.0,1985.0,67.0,37.0,14.0,Маяковського,Деснянський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
170000.0,2.0,1932.0,3.0,9.0,2005.0,88.0,44.0,22.0,Дмитрівська,Шевченківський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
268000.0,4.0,1381.0,18.0,20.0,2010.0,194.0,93.0,35.0,Дмитрівська,Шевченківський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
84999.0,4.0,885.0,7.0,16.0,1986.0,96.0,37.0,13.0,Миропільська,"Деснянський, Дніпровський","<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
70000.0,3.0,729.0,4.0,4.0,1946.0,96.0,37.0,14.0,Вишгородська,"Подільський, Оболонський","<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
120000.0,3.0,1395.0,10.0,24.0,2009.0,86.0,40.0,17.0,Вишгородська,"Подільський, Оболонський","<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
76800.0,3.0,985.0,2.0,5.0,1958.0,78.0,78.0,9.0,Вишгородська,"Подільський, Оболонський","<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
85000.0,1.0,1518.0,7.0,14.0,2009.0,56.0,20.0,14.0,Вишгородська,"Подільський, Оболонський","<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
46500.0,2.0,1011.0,5.0,5.0,1963.0,46.0,31.0,7.0,Вишгородська,"Подільський, Оболонський","<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
